"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"23",43340,NA,43340,"Shreveport-Bossier City, LA","Shreveport-Bossier City, LA Metro Area","M1",1,"G3110",8257355725,324450049,32.4906379,-93.6711914,47,42,3,840,5,5.5952380952381,0.357142857142857
"24",44180,520,44180,"Springfield, MO","Springfield, MO Metro Area","M1",1,"G3110",7787627619,35981602,37.3608699,-93.1802617,67,29,0,1101,2.63396911898274,6.08537693006358,0
"25",41180,476,41180,"St. Louis, MO-IL","St. Louis, MO-IL Metro Area","M1",1,"G3110",20366579725,565384553,38.7404035,-90.3459564,443,387,37,7818,4.95011511895625,5.66641084676388,0.473266820158608
"26",44100,522,44100,"Springfield, IL","Springfield, IL Metro Area","M1",1,"G3110",3063280701,25218803,39.828565,-89.6962052,22,16,4,542,2.9520295202952,4.0590405904059,0.738007380073801
"27",43780,515,43780,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area","M1",1,"G3110",2455267304,56251230,41.7749808,-86.1230143,17,32,4,636,5.0314465408805,2.67295597484277,0.628930817610063
"28",40980,474,40980,"Saginaw, MI","Saginaw, MI Metro Area","M1",1,"G3110",2073181634,40159719,43.3282667,-84.05541,26,4,0,439,0.911161731207289,5.92255125284738,0
"29",44220,212,44220,"Springfield, OH","Springfield, OH Metro Area","M1",1,"G3110",1029469370,13070242,39.9170315,-83.783676,10,10,0,182,5.49450549450549,5.49450549450549,0
"30",42340,496,42340,"Savannah, GA","Savannah, GA Metro Area","M1",1,"G3110",3477941518,587429320,32.1091449,-81.2730939,71,61,9,1250,4.88,5.68,0.72
"31",40220,NA,40220,"Roanoke, VA","Roanoke, VA Metro Area","M1",1,"G3110",4839992437,72598010,37.2862262,-79.9469346,8,28,0,541,5.17560073937153,1.47874306839187,0
"32",39580,450,39580,"Raleigh, NC","Raleigh, NC Metro Area","M1",1,"G3110",5485858939,75685838,35.7567464,-78.4604412,133,345,15,2524,13.6687797147385,5.26941362916006,0.594294770206022
"33",40380,464,40380,"Rochester, NY","Rochester, NY Metro Area","M1",1,"G3110",8459597611,5126899048,43.148038,-77.5232575,146,151,10,2481,6.08625554212011,5.88472390165256,0.403063280935107
"34",40060,NA,40060,"Richmond, VA","Richmond, VA Metro Area","M1",1,"G3110",11852491242,327650578,37.4634618,-77.4751772,219,272,19,3771,7.21294086449218,5.80747812251392,0.503845133916733
"35",39740,428,39740,"Reading, PA","Reading, PA Metro Area","M1",1,"G3110",2218040257,24252061,40.4139565,-75.9268598,54,140,4,1110,12.6126126126126,4.86486486486486,0.36036036036036
"36",42540,NA,42540,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","M1",1,"G3110",4523197900,77170603,41.3228806,-75.8981877,63,57,16,1189,4.79394449116905,5.29857022708158,1.34566862910008
"37",41540,NA,41540,"Salisbury, MD-DE","Salisbury, MD-DE Metro Area","M1",1,"G3110",5435122260,2080604052,38.3995211,-75.4782615,28,47,0,506,9.28853754940712,5.53359683794466,0
"38",48140,554,48140,"Wausau, WI","Wausau, WI Metro Area","M1",1,"G3110",4001539245,81145909,44.8980363,-89.757823,34,16,2,690,2.31884057971015,4.92753623188406,0.289855072463768
"39",45300,NA,45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area","M1",1,"G3110",6512932308,2115146547,28.1259071,-82.4652858,370,760,49,5500,13.8181818181818,6.72727272727273,0.890909090909091
"40",46700,488,46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area","M1",1,"G3110",2128379537,218647641,38.2672255,-121.939594,56,374,15,1031,36.2754607177498,5.43161978661494,1.454898157129
"41",49420,NA,49420,"Yakima, WA","Yakima, WA Metro Area","M1",1,"G3110",11125450097,41102141,46.4565581,-120.7401446,29,228,8,757,30.1188903566711,3.83091149273448,1.05680317040951
"42",47300,546,47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area","M1",1,"G3110",12494776875,37391591,36.2288241,-118.781061,44,201,13,743,27.0524899057873,5.92193808882907,1.74966352624495
